name,poptot,pwhit,pblck,phisp,pasin,poth,prent,pownr,mhhinc,fz_cat,fzr20_100y,fzr50_100y,bct2020,tract,key
"Census Tract 562, Kings County, New York",1695,0.8601769911504424,0.007669616519174041,0.02831858407079646,0.0831858407079646,0.020648967551622377,0.10875787063537493,0.8912421293646251,110708,2050 100-year flood zone,0,1,3056200,056200,047056200
"Census Tract 572, Kings County, New York",5221,0.10496073549128519,0.4951158781842559,0.2723616165485539,0.08082742769584371,0.04673434208006133,1,0,31232,2020 100-year flood zone,1,1,3057200,057200,047057200
"Census Tract 532, Kings County, New York",2510,0.5310756972111553,0.08127490039840637,0.11673306772908366,0.21832669322709164,0.052589641434263035,0.45718432510885343,0.5428156748911466,60510,Not in flood zone,0,0,3053200,053200,047053200
"Census Tract 537, Kings County, New York",4304,0.9089219330855018,0.010687732342007435,0.01858736059479554,0.009061338289962825,0.05274163568773238,0.883538633818589,0.11646136618141098,37173,2020 100-year flood zone,1,1,3053700,053700,047053700
"Census Tract 547, Kings County, New York",7855,0.7338001273074475,0.036791852323360914,0.13965626989178867,0.04621260343730108,0.04353914704010187,0.79148434870414,0.20851565129585997,61818,2020 100-year flood zone,1,1,3054700,054700,047054700
"Census Tract 636, Kings County, New York",1317,0.642369020501139,0.01366742596810934,0.10022779043280182,0.2072892938496583,0.036446469248291535,0.028985507246376812,0.9710144927536232,123750,2020 100-year flood zone,1,1,3063600,063600,047063600
"Census Tract 644, Kings County, New York",2702,0.6824574389341229,0.04811250925240563,0.10288675055514433,0.12694300518134716,0.03960029607698001,0.33613445378151263,0.6638655462184874,82969,Not in flood zone,0,0,3064400,064400,047064400
"Census Tract 652, Kings County, New York",1197,0.620718462823726,0.03508771929824561,0.1060985797827903,0.17627401837928153,0.061821219715956666,0.12546468401486988,0.8745353159851301,83750,2050 100-year flood zone,0,1,3065200,065200,047065200
"Census Tract 680, Kings County, New York",1887,0.10916799152093269,0.6046634870164282,0.13990461049284578,0.0789613142554319,0.06730259671436145,0.29447282861124013,0.7055271713887599,100152,Not in flood zone,0,0,3068000,068000,047068000
"Census Tract 688, Kings County, New York",1706,0.22450175849941384,0.5,0.1365767878077374,0.07971864009378664,0.05920281359906221,0.192071468453378,0.807928531546622,81458,2020 100-year flood zone,1,1,3068800,068800,047068800
"Census Tract 800, Kings County, New York",3562,0.28607523862998313,0.5095451993262212,0.10190903986524424,0.03312745648512072,0.06934306569343063,0.47603740502630043,0.5239625949736996,69102,Not in flood zone,0,0,3080000,080000,047080000
"Census Tract 816, Kings County, New York",2580,0.03914728682170543,0.7709302325581395,0.08953488372093023,0.03372093023255814,0.06666666666666665,0.6856031128404669,0.31439688715953307,52969,Not in flood zone,0,0,3081600,081600,047081600
"Census Tract 1403, Queens County, New York",2406,0.26226101413133834,0.01371571072319202,0.085619285120532,0.6188694929343308,0.01953449709060684,0.06499202551834131,0.9350079744816587,81138,Not in flood zone,0,0,4140300,140300,081140300
"Census Tract 942.03, Queens County, New York",5676,0.5315362931642001,0.20560253699788583,0.18446088794926005,0.03241719520789288,0.04598308668076101,0.5435612082670906,0.45643879173290935,55919,2020 100-year flood zone,1,1,4094203,094203,081094203
"Census Tract 1029, Queens County, New York",3786,0.5169043845747491,0.015583729529846805,0.16111991547807714,0.28975171685155837,0.016640253565768592,0.4384193827516585,0.5615806172483415,88616,Not in flood zone,0,0,4102900,102900,081102900
"Census Tract 1059, Queens County, New York",3812,0.49895068205666315,0.004197271773347324,0.08342077649527807,0.39585519412381953,0.017576075550892023,0.11458333333333333,0.8854166666666666,99826,Not in flood zone,0,0,4105900,105900,081105900
"Census Tract 1123, Queens County, New York",2126,0.354656632173095,0.014111006585136407,0.18344308560677328,0.4134524929444967,0.03433678269049856,0.7078109932497589,0.29218900675024106,108029,Not in flood zone,0,0,4112300,112300,081112300
"Census Tract 1155, Queens County, New York",2132,0.1702626641651032,0.014071294559099437,0.2898686679174484,0.50093808630394,0.024859287054408985,0.6369399830938293,0.36306001690617073,56635,Not in flood zone,0,0,4115500,115500,081115500
"Census Tract 1175, Queens County, New York",5410,0.2308687615526802,0.018299445471349353,0.15397412199630314,0.5722735674676525,0.0245841035120149,0.4676733304976606,0.5323266695023394,70833,Not in flood zone,0,0,4117500,117500,081117500
"Census Tract 1199, Queens County, New York",1699,0.13301942319011184,0.006474396703943496,0.1453796350794585,0.6909947027663331,0.02413184226015308,0.2299864314789688,0.7700135685210312,92361,Not in flood zone,0,0,4119900,119900,081119900
"Census Tract 1451.01, Queens County, New York",1501,0.3684210526315789,0.005996002664890073,0.13657561625582945,0.47968021319120585,0.009327115256495766,0.2257761053621825,0.7742238946378175,69107,Not in flood zone,0,0,4145101,145101,081145101
"Census Tract 1471, Queens County, New York",3239,0.35196048163013277,0.011732016054337758,0.12936091386230317,0.48903982710713184,0.01790676134609437,0.3912787271655863,0.6087212728344137,88681,Not in flood zone,0,0,4147100,147100,081147100
"Census Tract 1617, Queens County, New York",4541,0.32900242237392646,0.05285179475886369,0.19731336709975777,0.3704029949350363,0.05042942083241586,0.1474372955288986,0.8525627044711014,126786,Not in flood zone,0,0,4161700,161700,081161700
"Census Tract 769.01, Queens County, New York",4274,0.5329901731399158,0.030416471689284044,0.1579316799251287,0.22297613476836686,0.05568554047730456,0.4631217838765009,0.5368782161234992,77667,Not in flood zone,0,0,4076901,076901,081076901
"Census Tract 832, Kings County, New York",2362,0.018204911092294666,0.777307366638442,0.06350550381033022,0.05038103302286198,0.09060118543607099,0.3485227841762644,0.6514772158237356,64769,Not in flood zone,0,0,3083200,083200,047083200
"Census Tract 840, Kings County, New York",2324,0.01549053356282272,0.8296041308089501,0.06239242685025818,0.010327022375215147,0.08218588640275393,0.2572490706319703,0.7427509293680298,52300,Not in flood zone,0,0,3084000,084000,047084000
"Census Tract 860, Kings County, New York",3809,0.010238907849829351,0.7967970595956944,0.09818850091887635,0.013651877133105802,0.08112365450249415,0.5703597122302159,0.4296402877697842,64265,Not in flood zone,0,0,3086000,086000,047086000
"Census Tract 870, Kings County, New York",3570,0.02773109243697479,0.8081232492997199,0.05826330532212885,0.01288515406162465,0.09299719887955182,0.5938461538461538,0.40615384615384614,44239,Not in flood zone,0,0,3087000,087000,047087000
"Census Tract 950, Kings County, New York",3170,0.03501577287066246,0.8529968454258675,0.044794952681388014,0.010094637223974764,0.057097791798107256,0.4099099099099099,0.5900900900900901,82383,2050 100-year flood zone,0,1,3095000,095000,047095000
"Census Tract 734, Kings County, New York",1818,0.034653465346534656,0.7326732673267327,0.08525852585258525,0.061606160616061605,0.08580858085808574,0.1790341578327444,0.8209658421672555,90446,Not in flood zone,0,0,3073400,073400,047073400
"Census Tract 740, Kings County, New York",3446,0.08908879860708067,0.618398142774231,0.10301799187463725,0.11375507835171213,0.07573998839233897,0.5924910934502603,0.40750890654973965,66023,Not in flood zone,0,0,3074000,074000,047074000
"Census Tract 754, Kings County, New York",1402,0.9579172610556348,0.009272467902995721,0.005706134094151213,0,0.02710413694721825,0.22553897180762852,0.7744610281923715,96114,Not in flood zone,0,0,3075400,075400,047075400
"Census Tract 766, Kings County, New York",1990,0.1185929648241206,0.6371859296482412,0.12964824120603016,0.05175879396984925,0.06281407035175879,0.7186888454011742,0.28131115459882583,71111,Not in flood zone,0,0,3076600,076600,047076600
"Census Tract 918, Kings County, New York",2703,0.01072881982981872,0.5257121716611173,0.41287458379578246,0.005549389567147614,0.04513503514613393,0.5530442804428044,0.4469557195571956,31786,Not in flood zone,0,0,3091800,091800,047091800
"Census Tract 938, Kings County, New York",2662,0.025169045830202855,0.7911344853493614,0.09879789631855748,0.003756574004507889,0.08114199849737036,0.5616438356164384,0.4383561643835616,80185,Not in flood zone,0,0,3093800,093800,047093800
"Census Tract 964, Kings County, New York",2621,0.055703929797787106,0.764975200305227,0.07134681419305608,0.028996566196108357,0.07897748950782135,0.275811209439528,0.724188790560472,78105,Not in flood zone,0,0,3096400,096400,047096400
"Census Tract 984, Kings County, New York",2074,0.019286403085824494,0.8977820636451301,0.038090646094503376,0.0024108003857280617,0.04243008678881388,0.32269995376791494,0.6773000462320851,89779,2020 100-year flood zone,1,1,3098400,098400,047098400
"Census Tract 1018, Kings County, New York",2030,0.04827586206896552,0.8182266009852217,0.07438423645320197,0.01083743842364532,0.04827586206896539,0.09560143626570916,0.9043985637342908,83025,2020 100-year flood zone,1,1,3101800,101800,047101800
"Census Tract 1110, Kings County, New York",3037,0.007902535396773132,0.7095818241685874,0.23575897267039841,0.0032927230819888046,0.04346394468225223,1,0,22888,Not in flood zone,0,0,3111000,111000,047111000
"Census Tract 1156, Kings County, New York",4452,0.024707996406109614,0.5431266846361186,0.3688230008984726,0.012353998203054807,0.0509883198562443,0.8796074676878889,0.12039253231211106,19004,Not in flood zone,0,0,3115600,115600,047115600
"Census Tract 1168, Kings County, New York",2273,0.025516937967443906,0.23053233611966564,0.6027276726792785,0.05983282006159261,0.08139023317201932,0.8078934854969092,0.19210651450309082,50170,Not in flood zone,0,0,3116800,116800,047116800
"Census Tract 1178, Kings County, New York",1820,0.016483516483516484,0.11758241758241758,0.5796703296703297,0.15384615384615385,0.1324175824175824,0.6462378640776699,0.3537621359223301,29366,Not in flood zone,0,0,3117800,117800,047117800
"Census Tract 1184, Kings County, New York",5434,0.020794994479205006,0.11372837688627162,0.7053735737946264,0.10121457489878542,0.05888847994111157,0.6348349595183724,0.36516504048162757,58112,Not in flood zone,0,0,3118400,118400,047118400
"Census Tract 1220, Kings County, New York",6169,0.01588588101799319,0.6843896903874209,0.20619225158048307,0.0189657967255633,0.07456638028853957,0.8212116237071089,0.17878837629289115,47615,2020 100-year flood zone,1,1,3122000,122000,047122000
"Census Tract 142, New York County, New York",4463,0.860855926506834,0.0017925162446784674,0.059153036074389424,0.04660542236164015,0.03159309881245809,0.34501959166838525,0.6549804083316147,185078,Not in flood zone,0,0,1014200,014200,061014200
"Census Tract 22.01, New York County, New York",6969,0.233749461902712,0.11465059549433204,0.4080929832113646,0.20906873296025255,0.03443822643133876,0.8828871892925431,0.11711281070745698,25188,2020 100-year flood zone,1,1,1002201,002201,061002201
"Census Tract 293, New York County, New York",8035,0.07517112632233976,0.03671437461107654,0.8510267579340386,0.012818917237087741,0.02426882389545737,0.9936185793493043,0.006381420650695679,52171,2050 100-year flood zone,0,1,1029300,029300,061029300
"Census Tract 138, New York County, New York",13109,0.7603173392325883,0.02143565489358456,0.06964680753680677,0.10969562895720497,0.03890456937981546,0.6660233280187967,0.33397667198120334,154332,Not in flood zone,0,0,1013800,013800,061013800
"Census Tract 130, New York County, New York",3911,0.8662746100741499,0.01150600869342879,0.05318332907184863,0.048836614676553314,0.020199437484019422,0.23919146546883774,0.7608085345311623,204485,Not in flood zone,0,0,1013000,013000,061013000
"Census Tract 160.01, New York County, New York",3852,0.8496884735202492,0.008566978193146417,0.05711318795430945,0.0514018691588785,0.03322949117341645,0.12042682926829268,0.8795731707317073,250001,Not in flood zone,0,0,1016001,016001,061016001
"Census Tract 127, New York County, New York",7282,0.540098873935732,0.040510848667948365,0.2125789618236748,0.15215600109859928,0.05465531447404548,0.7412471825694966,0.2587528174305034,121713,Not in flood zone,0,0,1012700,012700,061012700
"Census Tract 91, New York County, New York",7362,0.6600108666123337,0.05704971475142624,0.09358869872317305,0.13922847052431406,0.05012224938875298,0.6748601457874216,0.3251398542125784,152946,Not in flood zone,0,0,1009100,009100,061009100
"Census Tract 158.01, New York County, New York",5600,0.7639285714285714,0.019464285714285715,0.07767857142857143,0.08964285714285715,0.04928571428571438,0.4567240577012564,0.5432759422987437,159375,Not in flood zone,0,0,1015801,015801,061015801
"Census Tract 66, New York County, New York",12341,0.5113037841341869,0.08524430759257759,0.17915890122356373,0.1730815979256138,0.05121140912405797,0.6745652915103989,0.3254347084896011,93966,Not in flood zone,0,0,1006600,006600,061006600
"Census Tract 193, New York County, New York",8736,0.2830815018315018,0.15418956043956045,0.3958333333333333,0.11710164835164835,0.04979395604395609,0.8407689144736842,0.1592310855263158,50250,Not in flood zone,0,0,1019300,019300,061019300
"Census Tract 230, New York County, New York",9111,0.10141587092525518,0.5917023378333882,0.22906376907035453,0.025573482603446385,0.0522445395675557,0.9340071343638525,0.06599286563614744,35225,2050 100-year flood zone,0,1,1023000,023000,061023000
"Census Tract 145, New York County, New York",7532,0.6144450345193839,0.033988316516197555,0.10156664896441849,0.19543281996813594,0.054567180031864115,0.7470014992503748,0.2529985007496252,170577,Not in flood zone,0,0,1014500,014500,061014500
"Census Tract 222, New York County, New York",3293,0.25174612815062253,0.46219252960825996,0.1718797449134528,0.05526875189796538,0.05891284542969932,0.7721443483447659,0.2278556516552341,55846,Not in flood zone,0,0,1022200,022200,061022200
"Census Tract 96, New York County, New York",608,0.20065789473684212,0.3980263157894737,0.21052631578947367,0.13486842105263158,0.05592105263157898,0.7945945945945946,0.20540540540540542,152917,Not in flood zone,0,0,1009600,009600,061009600
"Census Tract 185, New York County, New York",5243,0.585924089261873,0.08868968148006866,0.09193209994278086,0.17814228495136372,0.05531184436391379,0.6689132266217355,0.33108677337826453,148984,Not in flood zone,0,0,1018500,018500,061018500
"Census Tract 149, New York County, New York",6351,0.7584632341363565,0.018422295701464336,0.062509840969926,0.11336797354747284,0.0472366556447803,0.5810782462764842,0.4189217537235158,150703,Not in flood zone,0,0,1014900,014900,061014900
"Census Tract 243.01, New York County, New York",3993,0.15752566992236414,0.2634610568494866,0.5241672927623341,0.021036814425244178,0.03380916604057094,0.9512678288431062,0.04873217115689382,66510,Not in flood zone,0,0,1024301,024301,061024301
"Census Tract 112.01, New York County, New York",1233,0.7226277372262774,0.0072992700729927005,0.11273317112733171,0.12003244120032441,0.037307380373073795,0.700507614213198,0.29949238578680204,192411,Not in flood zone,0,0,1011201,011201,061011201
"Census Tract 80, New York County, New York",5906,0.6877751439214358,0.041144598713173046,0.074669827294277,0.15797494073823232,0.03843548933288199,0.5054229934924078,0.4945770065075922,135142,Not in flood zone,0,0,1008000,008000,061008000
"Census Tract 47, New York County, New York",2644,0.7515128593040847,0.015128593040847202,0.0832072617246596,0.09379727685325265,0.05635400907715571,0.6004952538175815,0.3995047461824185,142365,2020 100-year flood zone,1,1,1004700,004700,061004700
"Census Tract 20, New York County, New York",4648,0.016566265060240965,0.1865318416523236,0.6086488812392427,0.1645869191049914,0.023666092943201322,0.9930525401650022,0.006947459834997829,18750,Not in flood zone,0,0,1002000,002000,061002000
"Census Tract 65, New York County, New York",6721,0.704805832465407,0.029311114417497397,0.0904627287606011,0.12319595298318703,0.05222437137330749,0.9200703537228845,0.0799296462771155,102460,Not in flood zone,0,0,1006500,006500,061006500
"Census Tract 184, New York County, New York",7820,0.08695652173913043,0.3336317135549872,0.4754475703324808,0.05639386189258312,0.047570332480818434,0.9364216818367069,0.06357831816329303,24007,2050 100-year flood zone,0,1,1018400,018400,061018400
"Census Tract 26.02, New York County, New York",4816,0.4995847176079734,0.08118770764119601,0.20369601328903655,0.16382890365448505,0.05170265780730898,0.836056338028169,0.163943661971831,72422,2020 100-year flood zone,1,1,1002602,002602,061002602
"Census Tract 56, New York County, New York",4281,0.593552908199019,0.10488203690726466,0.11632796075683252,0.12730670404111188,0.057930390095771944,0.6482412060301508,0.35175879396984927,152356,Not in flood zone,0,0,1005600,005600,061005600
"Census Tract 88, New York County, New York",8852,0.5992995933122458,0.029597830998644374,0.08370989606868505,0.23983280614550384,0.047559873474920966,0.6049284578696343,0.39507154213036566,128383,Not in flood zone,0,0,1008800,008800,061008800
"Census Tract 103, New York County, New York",4095,0.35115995115995113,0.052503052503052504,0.34505494505494505,0.21025641025641026,0.04102564102564099,0.87521815008726,0.12478184991273997,106738,Not in flood zone,0,0,1010300,010300,061010300
"Census Tract 22.02, New York County, New York",2488,0.5257234726688103,0.0840032154340836,0.19051446945337622,0.15032154340836013,0.04943729903536975,0.9548419468138485,0.04515805318615153,95938,2020 100-year flood zone,1,1,1002202,002202,061002202
"Census Tract 251, New York County, New York",2287,0.10494097070397901,0.10406646261477918,0.7170966331438566,0.04503716659379099,0.02885876694359424,0.9852820932134096,0.014717906786590351,39196,Not in flood zone,0,0,1025100,025100,061025100
"Census Tract 281, New York County, New York",3108,0.6779279279279279,0.0489060489060489,0.16731016731016732,0.04858429858429859,0.057271557271557305,0.7149335924846129,0.2850664075153871,91809,Not in flood zone,0,0,1028100,028100,061028100
"Census Tract 283, New York County, New York",7740,0.18940568475452196,0.06576227390180879,0.6732558139534883,0.040697674418604654,0.03087855297157638,0.8497383503613257,0.1502616496386743,61625,Not in flood zone,0,0,1028300,028300,061028300
"Census Tract 74, New York County, New York",5698,0.6382941382941383,0.05107055107055107,0.0852930852930853,0.1825201825201825,0.04282204282204283,0.6240754909461872,0.3759245090538128,149519,Not in flood zone,0,0,1007400,007400,061007400
"Census Tract 172, New York County, New York",5441,0.1387612571218526,0.18856827789009373,0.5486123874287815,0.07700790295901488,0.04705017460025718,0.9729464810821408,0.027053518917859242,32828,2020 100-year flood zone,1,1,1017200,017200,061017200
"Census Tract 259, New York County, New York",4029,0.17647058823529413,0.4162323157110946,0.29188384214445273,0.053363117398858274,0.062050136510300336,0.5812482815507286,0.4187517184492714,73723,Not in flood zone,0,0,1025900,025900,061025900
"Census Tract 319, New York County, New York",3,0,0,0.6666666666666666,0,0.33333333333333337,NA,NA,NA,Not in flood zone,0,0,1031900,031900,061031900
"Census Tract 24, Bronx County, New York",6,0.16666666666666666,0,0.5,0,0.33333333333333337,NA,NA,NA,Not in flood zone,0,0,2002400,002400,005002400
"Census Tract 76, Bronx County, New York",5682,0.029919042590637098,0.16649067229848644,0.6314677930306231,0.12266807462161211,0.04945441745864132,0.744176942650225,0.2558230573497749,49494,Not in flood zone,0,0,2007600,007600,005007600
"Census Tract 183.01, Bronx County, New York",4423,0.059235812796744294,0.292109427990052,0.5593488582410129,0.052679177029165726,0.03662672394302513,0.8236080178173719,0.17639198218262805,41441,Not in flood zone,0,0,2018301,018301,005018301
"Census Tract 224.03, Bronx County, New York",3275,0.12641221374045802,0.1581679389312977,0.6549618320610687,0.035419847328244276,0.02503816793893121,0.7965753424657535,0.20342465753424657,53015,Not in flood zone,0,0,2022403,022403,005022403
"Census Tract 245.02, Bronx County, New York",3797,0.006847511193047142,0.20726889649723465,0.7595470107979985,0.0071108770081643406,0.01922570450355543,0.982421875,0.017578125,30938,Not in flood zone,0,0,2024502,024502,005024502
"Census Tract 332.01, Bronx County, New York",4103,0.15305873750913965,0.1684133560809164,0.6251523275651962,0.025834755057275165,0.02754082378747258,0.8394243514485893,0.1605756485514107,31125,Not in flood zone,0,0,2033201,033201,005033201
"Census Tract 403.04, Bronx County, New York",4125,0.02618181818181818,0.12533333333333332,0.7604848484848484,0.066181818181818175,0.02181818181818196,0.968895800933126,0.03110419906687403,30523,Not in flood zone,0,0,2040304,040304,005040304
"Census Tract 50.01, Bronx County, New York",4960,0.016330645161290323,0.24012096774193548,0.6981854838709678,0.019153225806451613,0.02620967741935476,0.8834222006786233,0.11657779932137663,29806,Not in flood zone,0,0,2005001,005001,005005001
"Census Tract 177.01, Bronx County, New York",4754,0.04711821623895667,0.31594446781657554,0.6039124947412705,0.008203618005889778,0.024821203197307518,0.9468937875751503,0.0531062124248497,24977,Not in flood zone,0,0,2017701,017701,005017701
"Census Tract 301, Bronx County, New York",1627,0.505838967424708,0.10694529809465274,0.2796558082360172,0.06699446834665028,0.040565457897971835,0.4,0.6,72250,Not in flood zone,0,0,2030100,030100,005030100
"Census Tract 332.02, Bronx County, New York",4204,0.10941960038058991,0.2687916270218839,0.5528068506184586,0.03972407231208373,0.02925784966698386,0.6938110749185668,0.30618892508143325,41914,Not in flood zone,0,0,2033202,033202,005033202
"Census Tract 152, Kings County, New York",2545,0.5819253438113949,0.014145383104125737,0.14538310412573674,0.22121807465618862,0.037328094302554016,0.42771804062126645,0.5722819593787336,82083,Not in flood zone,0,0,3015200,015200,047015200
"Census Tract 305, Kings County, New York",7249,0.40226238101807144,0.2979721340874603,0.15229686853359084,0.07959718581873362,0.06787143054214373,0.9001999077348916,0.09980009226510841,94211,Not in flood zone,0,0,3030500,030500,047030500
"Census Tract 510.01, Kings County, New York",3740,0.12540106951871657,0.6200534759358288,0.17754010695187167,0.01764705882352941,0.05935828877005356,1,0,47632,Not in flood zone,0,0,3051001,051001,047051001
"Census Tract 620, Kings County, New York",1767,0.9241652518392756,0.0028296547821165816,0.02320316921335597,0.0311262026032824,0.018675721561969505,0.2961559285327558,0.7038440714672441,91513,2020 100-year flood zone,1,1,3062000,062000,047062000
"Census Tract 946, Kings County, New York",2079,0.012025012025012025,0.8446368446368446,0.04954304954304954,0.008658008658008658,0.08513708513708507,0.17770366841353025,0.8222963315864698,79242,Not in flood zone,0,0,3094600,094600,047094600
"Census Tract 356.02, Kings County, New York",5474,0.8918523931311655,0.018998903909389842,0.028315674095725246,0.02539276580197296,0.035440263061746524,0.5497222719942663,0.45027772800573374,50014,2020 100-year flood zone,1,1,3035602,035602,047035602
"Census Tract 610.03, Kings County, New York",2418,0.2535153019023987,0.01033912324234905,0.3349875930521092,0.3469809760132341,0.05417700578990903,0.6768328445747801,0.32316715542521995,41750,2020 100-year flood zone,1,1,3061003,061003,047061003
"Census Tract 181.02, Queens County, New York",3800,0.48078947368421054,0.017368421052631578,0.215,0.24342105263157895,0.043421052631578916,0.8579599618684461,0.14204003813155386,76689,Not in flood zone,0,0,4018102,018102,081018102
"Census Tract 253.02, Queens County, New York",3013,0.2243611018918022,0.015599070693660804,0.46365748423498176,0.26651178227680056,0.02987056090275475,0.8741411617738913,0.1258588382261087,63750,Not in flood zone,0,0,4025302,025302,081025302
"Census Tract 713.04, Queens County, New York",6386,0.5399310992796743,0.020983401190103352,0.11243344816786721,0.2530535546507986,0.0735984967115566,0.5338673167334146,0.4661326832665854,71741,Not in flood zone,0,0,4071304,071304,081071304
"Census Tract 65.01, Queens County, New York",3645,0.5440329218106996,0.02167352537722908,0.23127572016460907,0.14046639231824418,0.062551440329218,0.9227871939736346,0.07721280602636535,91307,Not in flood zone,0,0,4006501,006501,081006501
"Census Tract 62.01, Queens County, New York",5389,0.5587307478196326,0.05548339209500835,0.3030246799035071,0.04880311746149564,0.033958062720356286,0.09517095523440254,0.9048290447655974,56380,2020 100-year flood zone,1,1,4006201,006201,081006201
"Census Tract 779.08, Queens County, New York",3838,0.2113079729025534,0.1818655549765503,0.21547681083897863,0.32021886399166233,0.07113079729025529,0.9318100678329169,0.06818993216708319,50875,Not in flood zone,0,0,4077908,077908,081077908
"Census Tract 997.04, Queens County, New York",7280,0.5464285714285714,0.019505494505494506,0.11318681318681319,0.2995879120879121,0.021291208791208716,0.2535068691250904,0.7464931308749096,76154,2020 100-year flood zone,1,1,4099704,099704,081099704
"Census Tract 170.11, Richmond County, New York",4587,0.7874427730542839,0.0054501853063004145,0.1039895356442119,0.08742097231305865,0.015696533682145186,0.14986678507992895,0.8501332149200711,108326,Not in flood zone,0,0,5017011,017011,085017011
"Census Tract 277.06, Richmond County, New York",3043,0.5727900098586921,0.03187643772592836,0.14492277357870523,0.2211633256654617,0.02924745317121258,0.19951923076923078,0.8004807692307693,74815,Not in flood zone,0,0,5027706,027706,085027706
"Census Tract 208.06, Richmond County, New York",2714,0.7759764185703758,0.013264554163596167,0.10943257184966838,0.07700810611643331,0.02431834929992638,0.2034548944337812,0.7965451055662188,80018,Not in flood zone,0,0,5020806,020806,085020806
"Census Tract 291.05, Richmond County, New York",4257,0.6607939863753817,0.015738783180643645,0.13577636833450787,0.16020671834625322,0.02748414376321362,0.2469947833975958,0.7530052166024042,87045,2020 100-year flood zone,1,1,5029105,029105,085029105
"Census Tract 117.01, Bronx County, New York",1554,0.009652509652509652,0.2812097812097812,0.6840411840411841,0.0032175032175032173,0.02187902187902191,0.9642324888226528,0.03576751117734724,35278,Not in flood zone,0,0,2011701,011701,005011701
"Census Tract 383.04, Bronx County, New York",2508,0.024322169059011165,0.2807017543859649,0.671451355661882,0.00518341307814992,0.01834130781499199,0.9833187006145742,0.016681299385425813,12948,Not in flood zone,0,0,2038304,038304,005038304
"Census Tract 94.02, Kings County, New York",3168,0.19602272727272727,0.01231060606060606,0.14772727272727273,0.6240530303030303,0.019886363636363646,0.7953216374269005,0.2046783625730994,58750,Not in flood zone,0,0,3009402,009402,047009402
"Census Tract 792.01, Kings County, New York",1743,0.07343660355708548,0.6660929432013769,0.15433161216293748,0.027538726333907058,0.07860011474469308,0.6933677863910422,0.3066322136089578,73938,Not in flood zone,0,0,3079201,079201,047079201
"Census Tract 500.01, Kings County, New York",2062,0.6052376333656644,0.07419980601357905,0.13191076624636275,0.11493695441319107,0.07371483996120276,0.42548189938881054,0.5745181006111895,113133,Not in flood zone,0,0,3050001,050001,047050001
"Census Tract 106.01, Kings County, New York",3037,0.04412248929864998,0.0032927230819888046,0.1485018109976951,0.7899242673691143,0.014158709252551915,0.8531317494600432,0.1468682505399568,50238,Not in flood zone,0,0,3010601,010601,047010601
"Census Tract 531.01, Kings County, New York",2997,0.8802135468802136,0.002335669002335669,0.038705372038705374,0.018351685018351684,0.0603937270603937,0.9473260956976277,0.052673904302372336,NA,2020 100-year flood zone,1,1,3053101,053101,047053101
"Census Tract 1070.03, Kings County, New York",0,NA,NA,NA,NA,NA,NA,NA,NA,Not in flood zone,0,0,3107003,107003,047107003
"Census Tract 579.02, Kings County, New York",0,NA,NA,NA,NA,NA,NA,NA,NA,Not in flood zone,0,0,3057902,057902,047057902
"Census Tract 500.02, Kings County, New York",1607,0.5855631611698817,0.0566272557560672,0.15619166148102054,0.13503422526446796,0.06658369632856254,0.5035852178709321,0.49641478212906787,105694,Not in flood zone,0,0,3050002,050002,047050002
"Census Tract 154.01, New York County, New York",5189,0.7007130468298324,0.037579495085758335,0.08749277317402197,0.12006166891501252,0.05415301599537492,0.6525745257452574,0.34742547425474257,102092,Not in flood zone,0,0,1015401,015401,061015401
"Census Tract 40.02, New York County, New York",5090,0.618664047151277,0.036345776031434185,0.10707269155206287,0.15795677799607072,0.07996070726915527,0.8673518164435946,0.13264818355640534,144250,Not in flood zone,0,0,1004002,004002,061004002
"Census Tract 70.01, New York County, New York",4550,0.6468131868131868,0.04065934065934066,0.09032967032967033,0.17098901098901098,0.05120879120879129,0.6030673251884585,0.3969326748115415,86441,2020 100-year flood zone,1,1,1007001,007001,061007001
"Census Tract 155.01, New York County, New York",5091,0.7611471223728148,0.010803378511098017,0.04439206442742094,0.136122569239835,0.04753486544883123,0.3988349514563107,0.6011650485436894,183693,Not in flood zone,0,0,1015501,015501,061015501
"Census Tract 539.02, Queens County, New York",88,0.5454545454545454,0.022727272727272728,0.2159090909090909,0.13636363636363635,0.07954545454545459,0,1,132292,Not in flood zone,0,0,4053902,053902,081053902
"Census Tract 1.04, Queens County, New York",27,0.037037037037037035,0.25925925925925924,0.48148148148148145,0.037037037037037035,0.18518518518518534,NA,NA,NA,Not in flood zone,0,0,4000104,000104,081000104
"Census Tract 1207.01, Queens County, New York",3058,0.22269457161543493,0.011118378024852845,0.18737737083060824,0.5575539568345323,0.021255722694571655,0.14954780361757106,0.850452196382429,99286,Not in flood zone,0,0,4120701,120701,081120701
"Census Tract 405.01, Queens County, New York",1183,0.04057480980557904,0.0076077768385460695,0.8884192730346576,0.047337278106508875,0.01606086221470837,0.8978840846366145,0.10211591536338546,78929,Not in flood zone,0,0,4040501,040501,081040501
"Census Tract 1227.03, Queens County, New York",6801,0.27628289957359214,0.12689310395530068,0.3508307601823261,0.2007057785619762,0.04528745772680498,0.5773417139353059,0.42265828606469413,69327,Not in flood zone,0,0,4122703,122703,081122703
